Age,Study Hours,Academic Pressure,Financial Stress,Gender,Study Satisfaction,CGPA
32,5.522451963706772,3.0,4.0,1,2.0,5.81
35,9.804730535372837,4.0,2.0,0,2.0,7.35
28,3.9298552897077035,2.0,2.0,1,4.0,7.19
40,6.74508223058105,4.0,3.0,0,4.0,7.93
33,5.482769984216242,4.0,3.0,0,3.0,6.44
39,10.301563664541295,4.0,2.0,1,2.0,6.97
34,8.077116413716753,3.0,3.0,1,3.0,7.25
22,5.831241324333298,3.0,2.0,0,4.0,7.68
29,6.4965124792233295,4.0,2.0,0,4.0,8.39
28,10.350263273164952,5.0,3.0,0,4.0,7.52
32,5.296703862885945,3.0,2.0,0,3.0,7.2
20,3.8239932899849944,2.0,4.0,0,3.0,5.23
18,7.523812352434866,2.0,4.0,1,5.0,7.0
37,7.564552661334076,4.0,1.0,0,5.0,9.14
33,8.198862232101748,2.0,4.0,1,3.0,6.8
19,8.210726369569514,3.0,3.0,1,3.0,5.33
19,10.187270171320838,4.0,4.0,1,2.0,6.53
20,3.9073525173231354,2.0,3.0,1,4.0,5.77
25,4.8349542496384,4.0,2.0,1,5.0,6.41
32,8.191966001103138,4.0,2.0,0,4.0,7.9
24,5.009874096914007,2.0,1.0,1,5.0,8.4
23,4.378141648133145,3.0,3.0,0,3.0,5.96
26,10.358520194113488,4.0,2.0,1,2.0,6.46
37,4.084104163004283,4.0,3.0,0,5.0,6.26
18,6.367710333200838,3.0,4.0,1,4.0,5.54
25,6.893138587783472,4.0,2.0,0,3.0,6.7
40,9.3564459555339,3.0,2.0,0,5.0,9.82
40,3.636154495091553,3.0,3.0,0,3.0,7.15
20,7.747855272711249,2.0,2.0,1,2.0,6.87
21,5.39732129513186,2.0,4.0,0,4.0,6.02
32,8.129700182666411,2.0,2.0,1,2.0,5.93
23,5.367746093151654,3.0,4.0,1,4.0,6.87
32,9.8301512611344,4.0,2.0,0,2.0,8.16
38,5.378253966832741,3.0,3.0,1,4.0,6.99
20,2.5684365293981495,2.0,3.0,1,4.0,6.85
38,5.5800713504656585,2.0,3.0,1,4.0,6.67
38,6.529659800975989,2.0,3.0,1,2.0,6.11
31,8.948236971692156,5.0,1.0,0,3.0,7.43
37,4.734853304983142,3.0,2.0,1,5.0,8.46
31,4.770436971194664,3.0,3.0,0,3.0,5.56
21,8.729040226676172,3.0,2.0,1,2.0,7.38
29,4.524594787668029,4.0,3.0,0,3.0,5.25
34,6.677829805494956,2.0,2.0,0,2.0,6.22
24,6.714427869755778,3.0,2.0,1,2.0,6.02
26,7.391643165417332,2.0,3.0,1,3.0,6.03
20,5.650273221311319,1.0,2.0,1,4.0,6.53
30,5.331410103985787,2.0,2.0,1,4.0,7.72
32,7.602809995154126,3.0,3.0,1,4.0,7.33
35,5.387207464294385,2.0,4.0,0,4.0,5.21
36,4.552055457785485,3.0,3.0,0,3.0,6.09
18,9.210039978133034,3.0,1.0,0,5.0,8.13
23,7.878571686482529,3.0,3.0,1,3.0,6.26
40,10.181504312377612,5.0,2.0,1,3.0,8.1
19,8.411141772190502,2.0,4.0,1,5.0,5.96
31,4.717341427063303,3.0,2.0,0,3.0,7.87
23,7.173464632107993,1.0,4.0,1,3.0,4.0
31,5.171869141507157,3.0,2.0,0,4.0,6.68
21,4.027102725907089,3.0,2.0,0,5.0,7.8
38,6.19504109247403,2.0,1.0,1,4.0,7.6
25,8.766759175538418,3.0,2.0,0,3.0,8.22
20,7.494842879417512,2.0,3.0,0,3.0,7.46
36,4.496390563734212,5.0,3.0,0,4.0,4.56
31,6.131785164617074,1.0,3.0,1,3.0,5.36
37,6.742840146384436,3.0,4.0,0,3.0,6.16
34,3.959597582852479,3.0,3.0,1,3.0,6.44
25,8.283710257447503,3.0,3.0,1,5.0,8.24
31,6.588276952734247,3.0,4.0,0,3.0,5.58
23,4.496929250322296,3.0,3.0,1,3.0,5.49
40,4.395087531266078,4.0,2.0,0,4.0,6.71
39,8.9811951008589,1.0,2.0,1,2.0,5.83
33,6.314536542137706,2.0,1.0,1,4.0,7.84
36,9.14263365212154,2.0,2.0,1,5.0,8.47
31,9.829879863824887,3.0,1.0,1,3.0,8.04
36,8.840406891140663,3.0,3.0,1,4.0,7.14
20,6.0398228560885165,4.0,4.0,1,4.0,7.85
27,2.5038751847788943,4.0,2.0,1,4.0,7.41
36,7.563393348162691,4.0,2.0,0,4.0,8.56
26,10.764837465601387,5.0,3.0,0,5.0,6.4
37,6.936297859287115,2.0,2.0,0,4.0,7.77
30,3.4183320661615353,4.0,3.0,1,3.0,5.99
24,5.7852187064257885,3.0,3.0,0,5.0,7.16
31,6.669280105419752,4.0,2.0,1,3.0,7.24
26,5.023620578644365,2.0,2.0,1,3.0,6.19
40,2.3848828576361996,3.0,2.0,1,2.0,6.07
36,6.823868613612775,4.0,1.0,1,4.0,8.1
32,5.587222756556272,3.0,3.0,1,3.0,7.04
37,10.190844989619848,3.0,3.0,1,3.0,6.56
31,7.181860278369033,4.0,3.0,1,3.0,6.33
23,7.845242014417106,2.0,4.0,1,3.0,5.43
38,6.785644941707093,3.0,2.0,0,4.0,7.39
21,7.168719945712936,4.0,3.0,1,4.0,6.6
25,4.025861280948142,5.0,3.0,0,3.0,4.73
34,5.127700650601679,3.0,2.0,0,4.0,7.26
26,8.959506462374835,3.0,4.0,1,3.0,6.63
18,7.377031545514354,3.0,3.0,0,4.0,7.5
37,6.282687547811475,3.0,3.0,1,3.0,7.41
31,7.8751082346385735,4.0,1.0,0,3.0,7.44
28,7.910551437713068,4.0,3.0,1,4.0,7.34
38,10.583610339299574,5.0,2.0,0,4.0,7.54
20,7.293519418994039,3.0,2.0,1,4.0,8.78
26,5.0874863640814585,4.0,4.0,0,4.0,5.71
31,6.791746330751798,3.0,3.0,1,3.0,7.34
26,8.093618128818477,4.0,1.0,1,2.0,7.15
21,8.792186220571665,4.0,2.0,0,4.0,7.71
21,4.0929426301698175,4.0,3.0,0,4.0,7.26
25,7.456672095085263,3.0,2.0,0,4.0,7.45
19,5.384941130503391,3.0,2.0,0,4.0,7.77
26,5.980062535685004,3.0,2.0,1,5.0,7.68
31,8.522511323638106,4.0,3.0,0,3.0,6.95
39,8.343247370977418,3.0,2.0,0,4.0,8.45
26,5.779325569844394,4.0,3.0,1,4.0,6.61
40,6.71588436212785,4.0,3.0,1,4.0,7.19
33,6.035052768782464,3.0,3.0,1,4.0,8.36
34,12.205065381922182,5.0,1.0,0,2.0,7.04
33,7.501044699601653,3.0,3.0,0,2.0,7.24
29,5.488933135708978,3.0,2.0,0,3.0,7.22
20,9.379900863198028,3.0,3.0,0,4.0,6.29
28,9.443430458229939,4.0,2.0,1,2.0,7.65
31,10.22500727894236,5.0,2.0,0,3.0,6.1
35,10.75838862851817,5.0,3.0,0,4.0,7.68
38,8.273886789159032,4.0,4.0,1,3.0,7.07
38,6.37026686119937,3.0,1.0,1,4.0,8.73
22,6.635289818312225,3.0,3.0,1,4.0,6.45
33,6.474264457108222,2.0,4.0,0,2.0,5.38
37,6.273240339077752,3.0,3.0,0,4.0,7.55
22,9.231886253119463,3.0,4.0,1,3.0,6.91
20,7.001297632484756,2.0,2.0,0,3.0,7.22
29,8.74855935666917,1.0,4.0,0,3.0,5.31
18,8.217729798605781,4.0,2.0,1,4.0,7.36
38,5.022421066380249,3.0,3.0,1,2.0,6.1
26,3.9090819942478894,3.0,2.0,1,5.0,7.49
26,4.774006659966883,4.0,2.0,0,5.0,7.62
21,6.23192853808458,2.0,1.0,0,2.0,7.25
20,7.241790580482175,3.0,1.0,0,3.0,8.08
34,5.833059410780108,4.0,4.0,1,4.0,6.17
19,8.265517264133983,3.0,1.0,0,3.0,8.01
18,6.050166650049473,3.0,3.0,0,3.0,6.92
25,7.4625233887311,2.0,1.0,1,4.0,8.39
30,7.211647025191396,2.0,2.0,0,3.0,6.97
40,10.121979565217295,5.0,3.0,0,4.0,8.22
32,5.244566334819509,1.0,3.0,1,4.0,5.35
25,10.975154364078469,4.0,2.0,1,3.0,7.26
29,5.930170265068711,3.0,4.0,1,3.0,8.23
39,4.587897597350543,5.0,2.0,1,5.0,6.62
29,6.609553017232232,2.0,4.0,1,5.0,7.21
31,12.832250467546253,3.0,2.0,0,4.0,7.65
32,8.611369423033524,2.0,1.0,1,3.0,8.29
32,8.08533538619427,4.0,2.0,1,3.0,7.68
26,8.431336350954737,3.0,3.0,1,1.0,5.7
36,5.614731763895847,2.0,2.0,0,3.0,7.06
37,7.586879877458546,3.0,2.0,0,4.0,7.8
39,7.004504140570821,4.0,4.0,1,3.0,6.65
25,10.256320147559938,4.0,2.0,0,3.0,7.19
38,6.804362110144026,3.0,1.0,0,4.0,8.11
36,6.319102219760665,3.0,1.0,0,5.0,8.65
23,4.90336108473558,3.0,4.0,1,3.0,6.33
37,7.252026076376107,2.0,4.0,0,4.0,6.02
36,7.527313300333903,3.0,2.0,0,3.0,7.51
21,4.8371412613470675,3.0,3.0,1,3.0,7.62
40,7.815694487309036,3.0,3.0,1,2.0,7.24
24,7.419723142830746,4.0,4.0,0,4.0,6.42
21,8.824202367790775,2.0,2.0,1,3.0,7.15
39,9.182262612223425,3.0,2.0,1,3.0,7.87
29,7.169702728505703,2.0,4.0,1,3.0,6.37
30,5.134543208562228,3.0,1.0,1,3.0,8.1
20,5.504881155019639,4.0,3.0,0,3.0,5.98
39,10.171829793542363,4.0,2.0,1,4.0,8.53
29,7.297880907620608,4.0,3.0,1,3.0,6.88
19,10.143076803191903,4.0,3.0,0,3.0,6.62
19,7.897488673277014,1.0,2.0,1,2.0,5.11
40,8.356724146921207,3.0,2.0,0,3.0,7.51
26,8.689702509228686,3.0,2.0,1,3.0,7.78
18,4.798350134063038,3.0,2.0,0,3.0,6.98
25,7.552511350202547,3.0,4.0,1,4.0,5.84
40,4.773401977548287,2.0,2.0,1,2.0,6.56
23,6.487157773820563,4.0,4.0,0,3.0,4.42
23,8.15230534502149,3.0,3.0,0,4.0,8.35
39,5.154398997041585,3.0,3.0,0,5.0,7.12
35,8.00680718414981,4.0,2.0,0,2.0,6.17
34,4.302935826161495,3.0,2.0,0,4.0,7.66
29,9.057975683130824,5.0,4.0,1,4.0,6.25
23,5.804013072210374,3.0,3.0,0,4.0,6.53
25,5.151188636406189,3.0,2.0,1,2.0,6.19
36,4.416359351216055,2.0,4.0,0,3.0,6.02
27,5.957163100892214,4.0,3.0,0,1.0,5.86
18,3.5662987474777608,3.0,1.0,1,4.0,7.98
30,6.012881549605007,3.0,2.0,1,2.0,6.94
34,8.979076645599546,2.0,3.0,1,4.0,6.85
20,6.660319120468299,2.0,4.0,1,3.0,5.45
25,4.880466491368047,3.0,5.0,0,3.0,5.13
31,7.407273969823855,2.0,3.0,1,4.0,7.73
20,7.248212396574832,4.0,3.0,0,4.0,7.23
33,10.521897932654289,3.0,2.0,0,4.0,8.7
30,8.42329783337273,3.0,2.0,0,3.0,7.41
37,7.550076628911121,2.0,1.0,1,3.0,7.85
34,8.629119787047186,3.0,3.0,1,2.0,5.49
30,6.758114077275888,3.0,4.0,1,5.0,7.85
23,6.864256274368841,3.0,3.0,1,3.0,8.16
34,9.986092546176817,3.0,3.0,1,4.0,6.86
31,4.0559577517307535,2.0,4.0,1,4.0,6.43
34,8.742301923653692,4.0,5.0,0,4.0,5.91
25,6.800575343762003,4.0,2.0,1,3.0,6.84
28,6.475319041743966,1.0,1.0,0,3.0,7.05
37,6.004787319351317,3.0,3.0,0,3.0,7.3
18,7.276613237015539,2.0,3.0,1,2.0,5.59
24,6.921646960291601,2.0,1.0,1,3.0,7.04
38,6.253535703891459,3.0,3.0,1,5.0,7.46
38,5.735216058790028,4.0,2.0,1,3.0,7.73
34,3.5704051855883163,2.0,3.0,0,3.0,5.56
27,5.697153260166994,2.0,2.0,1,3.0,6.78
28,6.077868736730251,3.0,2.0,1,4.0,7.48
39,7.272215929900316,3.0,2.0,0,3.0,8.07
26,10.533554592426709,5.0,3.0,0,4.0,7.7
26,5.891278851675846,3.0,2.0,1,5.0,7.72
22,5.157284463255094,4.0,3.0,0,5.0,7.73
34,5.713907035654424,3.0,3.0,1,2.0,6.12
26,7.276020581683807,3.0,1.0,1,4.0,8.64
34,8.059543827633291,4.0,3.0,0,4.0,7.63
38,8.311021383525178,3.0,3.0,0,3.0,8.1
36,8.48987439682168,4.0,3.0,1,5.0,7.92
24,8.744615057701555,2.0,4.0,1,4.0,6.02
40,6.4980094525482945,3.0,2.0,1,5.0,8.5
26,10.695652330734173,3.0,3.0,0,2.0,6.17
24,6.361416661914225,3.0,1.0,0,3.0,8.12
30,7.196813037413636,2.0,3.0,1,4.0,7.68
28,9.332488729190846,4.0,3.0,1,5.0,7.11
31,8.019565050377977,5.0,1.0,0,4.0,6.88
36,2.966475860759071,3.0,2.0,1,3.0,6.71
28,7.010144494534335,2.0,2.0,0,5.0,7.77
30,8.551536560955675,2.0,2.0,1,3.0,7.79
31,4.581753496846796,3.0,2.0,0,3.0,8.22
30,8.351247031232177,2.0,2.0,1,3.0,7.23
18,7.702277092024215,3.0,3.0,1,2.0,6.35
25,9.131056870932472,4.0,2.0,1,1.0,6.49
29,5.754523619790446,3.0,2.0,0,3.0,8.32
36,8.79260814806064,4.0,2.0,1,2.0,7.03
29,7.2872948453214965,3.0,2.0,1,4.0,8.88
25,10.178890547294118,3.0,2.0,1,4.0,8.3
25,12.014889888063985,2.0,2.0,1,4.0,7.55
38,9.768994790294595,4.0,3.0,1,4.0,7.39
30,7.864933620594804,5.0,4.0,1,2.0,4.32
29,11.17780719291125,4.0,1.0,0,4.0,9.65
33,8.086260475002371,4.0,3.0,0,5.0,7.22
18,5.365697715659291,2.0,3.0,1,5.0,7.47
30,6.929308047487164,4.0,2.0,1,2.0,6.9
24,8.371009935331003,4.0,4.0,0,3.0,5.19
22,8.486717480116116,2.0,2.0,0,3.0,6.2
25,4.974523198346213,3.0,1.0,1,3.0,7.44
31,5.031641884372589,1.0,1.0,0,4.0,7.12
40,6.385642276822273,4.0,3.0,1,5.0,7.28
30,7.962178504221143,2.0,3.0,1,4.0,7.92
32,8.192612589783854,2.0,4.0,0,3.0,5.25
40,7.254349223388659,3.0,3.0,1,4.0,8.06
34,5.498028279668234,1.0,2.0,1,2.0,6.0
32,10.126497297434746,4.0,3.0,1,3.0,6.05
37,5.070295488682529,2.0,3.0,1,4.0,6.3
35,9.34421334073677,2.0,2.0,0,4.0,7.5
35,8.329881910210657,3.0,2.0,0,5.0,9.15
19,9.304598146969111,3.0,1.0,0,4.0,9.82
21,6.2000200727387496,4.0,2.0,1,2.0,6.72
18,6.743222443439432,2.0,2.0,0,2.0,5.42
21,7.099076603105878,4.0,1.0,0,4.0,8.29
35,6.142484030917273,2.0,2.0,0,3.0,7.04
22,7.405465216291177,4.0,3.0,1,2.0,6.2
36,9.842361020928173,5.0,4.0,1,3.0,6.22
32,4.665699075097649,3.0,2.0,1,4.0,7.1
25,5.8170189252200375,2.0,2.0,1,3.0,7.83
37,5.621658426328739,2.0,2.0,1,3.0,7.76
34,6.8300471281551145,1.0,2.0,0,5.0,6.21
18,6.756052715838033,5.0,4.0,0,4.0,4.37
29,8.390166251993271,3.0,4.0,0,5.0,8.65
36,7.060701585258475,2.0,1.0,1,5.0,8.32
32,7.545189898094744,2.0,2.0,0,4.0,6.89
26,7.717206481921601,3.0,1.0,0,3.0,8.67
24,7.441727310170461,3.0,2.0,1,4.0,7.72
19,8.265963510623665,1.0,2.0,1,5.0,6.65
26,6.779817912161059,4.0,3.0,1,5.0,6.72
27,9.963463112934996,4.0,3.0,1,4.0,8.72
19,11.574915724093827,5.0,3.0,0,3.0,5.88
36,8.271215754580727,4.0,1.0,1,3.0,7.34
28,7.41038409467631,1.0,2.0,1,4.0,7.07
30,8.124248156771039,4.0,1.0,1,3.0,7.71
27,5.018140445409441,4.0,4.0,0,4.0,5.36
31,7.324189841437747,2.0,2.0,0,3.0,6.93
35,5.683615707492504,3.0,1.0,0,3.0,7.89
36,7.917958451032594,3.0,2.0,0,4.0,8.25
39,5.692553245641134,2.0,3.0,0,4.0,6.99
26,6.379400598353987,3.0,3.0,1,4.0,8.58
24,3.6304523700585056,4.0,4.0,1,2.0,5.4
20,4.888157758094198,3.0,3.0,1,3.0,7.04
37,7.638772845284884,2.0,2.0,0,3.0,6.84
23,5.436077059026825,4.0,3.0,1,3.0,5.1
38,8.914793170814038,3.0,3.0,0,3.0,6.93
19,5.282999640856038,3.0,3.0,0,3.0,5.85
23,7.815858102314388,3.0,3.0,1,4.0,7.6
20,5.628623867850835,3.0,2.0,1,4.0,7.96
33,7.693845595060346,2.0,2.0,1,4.0,8.67
25,4.237382807628749,1.0,1.0,1,4.0,5.24
19,6.184270643866795,3.0,4.0,0,4.0,5.78
34,5.476816086482077,3.0,2.0,0,4.0,6.71
26,8.589818635556163,3.0,4.0,0,4.0,7.28
29,7.832072436017568,4.0,2.0,1,2.0,6.11
20,4.781363101692132,2.0,3.0,0,3.0,6.98
28,6.634274674082415,3.0,3.0,1,4.0,8.1
18,5.609827883098898,4.0,2.0,0,5.0,7.51
40,8.710462948963377,2.0,3.0,1,2.0,6.43
30,9.28874346577709,3.0,4.0,0,2.0,6.81
32,4.405038736280536,3.0,4.0,1,1.0,5.88
22,8.488065353886665,3.0,3.0,1,2.0,7.07
38,5.518067075336123,4.0,1.0,0,3.0,7.41
34,6.544749809105226,3.0,1.0,1,3.0,9.03
40,7.058057612309723,4.0,4.0,0,3.0,5.96
23,10.269891094399851,2.0,2.0,1,4.0,5.94
38,5.193070491344407,2.0,3.0,0,4.0,7.31
39,8.502549500757944,1.0,3.0,1,4.0,6.46
28,4.891292065294688,2.0,4.0,0,4.0,5.38
35,4.766931547286678,5.0,3.0,0,4.0,5.88
21,7.051234207154479,3.0,2.0,0,2.0,7.34
20,7.039113083781501,2.0,4.0,0,4.0,6.16
30,1.9018270267553437,4.0,3.0,1,3.0,6.41
40,9.087273320875896,4.0,3.0,1,3.0,7.55
26,3.1495945760244677,2.0,2.0,0,3.0,5.15
38,6.737312614996057,5.0,1.0,0,3.0,6.44
23,9.38970781288955,4.0,2.0,1,4.0,7.69
29,10.976531140039622,4.0,1.0,0,5.0,8.39
19,6.346510245360556,3.0,2.0,0,2.0,6.26
20,4.4206916494892425,3.0,3.0,0,4.0,8.2
20,9.322986806382325,2.0,3.0,1,5.0,8.22
29,8.557281790216472,5.0,2.0,0,2.0,6.16
32,6.119813878758745,3.0,5.0,1,3.0,4.87
26,5.891672575223429,4.0,4.0,1,4.0,6.49
40,5.708694105413024,3.0,2.0,1,5.0,8.46
25,6.37974423567766,2.0,4.0,0,5.0,6.46
28,7.568922656322935,5.0,2.0,0,2.0,4.87
33,5.981173751073811,3.0,3.0,0,3.0,6.63
39,6.208755503987967,3.0,2.0,1,4.0,8.16
21,8.154302234939037,3.0,1.0,0,4.0,8.7
18,4.331654546094029,5.0,3.0,0,4.0,5.4
24,6.323315704155557,5.0,2.0,1,3.0,5.66
19,3.983306165621617,4.0,3.0,1,3.0,6.23
22,7.195142452035222,5.0,2.0,1,2.0,6.02
24,3.5090702653446257,2.0,2.0,0,2.0,5.06
21,8.602018228287573,4.0,4.0,0,2.0,5.83
22,4.63365268757439,3.0,3.0,0,5.0,7.68
18,3.809358582349382,1.0,2.0,1,4.0,4.62
18,6.345496067377088,3.0,1.0,0,4.0,6.39
32,10.07999312501869,4.0,4.0,1,3.0,6.91
37,8.280146416158836,4.0,3.0,0,3.0,7.2
36,3.539834610182862,3.0,3.0,0,3.0,5.84
27,4.582374518239826,3.0,1.0,0,2.0,8.22
35,6.287919328157727,4.0,4.0,0,4.0,6.24
20,11.029035691187552,4.0,2.0,0,4.0,7.15
28,5.309882533656038,4.0,2.0,1,2.0,5.83
32,5.32440656133425,3.0,2.0,1,2.0,6.76
28,9.749372896384326,4.0,3.0,0,4.0,6.83
34,7.350832969472276,3.0,2.0,0,4.0,8.09
34,8.895400049137734,3.0,1.0,1,4.0,8.76
23,5.691220827683264,3.0,3.0,0,5.0,7.34
22,6.817055474087705,2.0,3.0,1,3.0,6.72
25,9.36813735193884,3.0,2.0,0,3.0,7.35
19,6.73928642187556,4.0,4.0,0,3.0,5.2
33,9.021495755547633,3.0,3.0,1,3.0,7.48
37,7.697081140782155,4.0,3.0,1,3.0,7.27
29,5.128667658845946,3.0,2.0,0,5.0,8.61
23,6.970629017777159,1.0,3.0,1,4.0,6.48
18,8.76649118609506,2.0,3.0,1,3.0,6.87
21,8.204949144136393,3.0,2.0,0,2.0,6.99
34,6.927544782842509,2.0,3.0,0,4.0,7.45
30,3.5949140998513007,3.0,2.0,0,4.0,7.14
35,3.7672153334625107,2.0,2.0,0,3.0,6.17
22,4.150049938671191,3.0,2.0,1,4.0,8.0
20,6.081204027820208,4.0,2.0,0,3.0,6.66
28,6.321187827351793,3.0,2.0,0,4.0,7.65
30,4.344259478030759,4.0,2.0,1,4.0,7.35
21,8.840523028652829,3.0,2.0,1,2.0,7.06
31,4.725215661003023,4.0,3.0,0,3.0,5.24
39,4.5329937242793825,4.0,4.0,0,4.0,6.34
28,7.158824356994708,2.0,1.0,1,4.0,6.98
27,8.753029215987812,5.0,4.0,0,4.0,6.06
36,10.6987383156637,4.0,3.0,1,5.0,9.02
35,8.04858109810572,3.0,2.0,1,3.0,7.29
23,9.843693493702515,4.0,2.0,1,4.0,8.79
32,4.8182980268921884,3.0,3.0,0,5.0,7.39
38,10.887530669189799,5.0,1.0,0,3.0,7.72
27,3.649327989000121,2.0,2.0,1,3.0,7.85
22,6.093089343002175,4.0,3.0,0,2.0,6.18
22,8.009174535241796,4.0,2.0,1,3.0,7.21
27,4.110609371747302,3.0,1.0,0,4.0,7.67
22,5.331309834534399,3.0,3.0,0,2.0,5.52
20,5.045339447278659,2.0,4.0,1,4.0,6.82
40,6.441602186950478,3.0,2.0,0,3.0,8.14
23,9.558849142010814,3.0,2.0,0,3.0,7.66
21,7.0302851193180596,3.0,2.0,0,2.0,7.7
35,6.1664849003787685,3.0,4.0,1,3.0,6.46
26,1.8082161390792368,2.0,1.0,0,5.0,7.71
34,7.840159368709442,2.0,3.0,1,3.0,8.34
30,8.422027736160722,3.0,2.0,0,2.0,6.35
32,3.939964417941619,3.0,2.0,0,5.0,7.22
37,6.879449752499461,2.0,2.0,0,4.0,7.4
34,7.347414742597684,2.0,2.0,1,4.0,7.39
30,8.736283163146648,2.0,2.0,1,4.0,7.61
33,5.695416775158147,4.0,2.0,1,4.0,8.22
39,5.424351350047365,2.0,1.0,0,5.0,7.85
21,6.178304862756949,4.0,1.0,0,4.0,7.74
22,9.311986694999291,3.0,3.0,0,3.0,7.39
22,8.878921795910806,2.0,4.0,1,5.0,7.14
26,6.961578456089655,3.0,5.0,0,5.0,5.84
34,8.83559774893892,3.0,3.0,0,4.0,8.98
30,2.736355827666114,3.0,2.0,1,4.0,7.82
19,8.424977570968347,3.0,1.0,0,3.0,6.91
30,4.986220906935076,3.0,3.0,1,4.0,7.51
39,10.180644089912551,4.0,1.0,0,4.0,9.27
38,5.084359518520197,4.0,2.0,0,3.0,6.84
40,5.465028102579439,2.0,3.0,0,4.0,6.36
36,8.01236271423612,2.0,3.0,0,4.0,7.16
20,8.186117442605866,2.0,2.0,0,4.0,5.71
27,6.196602258219067,2.0,1.0,1,4.0,8.01
19,7.668527261961455,3.0,3.0,0,2.0,6.73
30,7.891683667591277,3.0,3.0,0,3.0,6.5
36,7.707606380904461,1.0,4.0,1,3.0,4.71
34,6.2718011483948874,3.0,1.0,1,5.0,9.08
38,7.909379843354243,3.0,3.0,1,4.0,7.09
31,9.531466729029688,4.0,3.0,0,4.0,8.27
29,4.7941207374061126,2.0,2.0,1,5.0,8.13
38,5.487891936024749,3.0,1.0,1,3.0,8.5
29,7.049060138249043,2.0,2.0,1,2.0,6.28
28,5.0987967267975405,3.0,3.0,1,3.0,6.46
24,3.7538732783909308,1.0,2.0,0,4.0,5.81
21,8.967621356587522,3.0,3.0,1,3.0,7.38
36,2.98818112115275,2.0,4.0,1,2.0,5.01
18,6.275711144456197,3.0,2.0,0,3.0,6.23
20,8.366099775565607,3.0,4.0,0,2.0,5.39
30,7.48005962110373,3.0,2.0,1,3.0,7.06
32,6.302951141237886,4.0,3.0,0,2.0,5.76
19,5.024608762237073,3.0,2.0,1,4.0,8.13
28,7.618962063666286,4.0,3.0,0,3.0,5.11
21,5.2208900107596286,4.0,3.0,0,4.0,6.36
36,7.478678655372872,3.0,3.0,1,3.0,7.31
34,7.2536517668225615,3.0,3.0,0,4.0,7.64
20,7.271859236299244,3.0,1.0,0,3.0,7.33
35,5.8474262334770515,3.0,3.0,1,4.0,7.29
25,10.663016396802622,5.0,1.0,1,4.0,8.97
39,7.644771940966675,4.0,2.0,0,4.0,7.54
36,6.498323936404635,4.0,1.0,0,4.0,7.43
22,7.475687031511248,3.0,4.0,1,4.0,7.38
24,5.605969040936242,3.0,3.0,0,4.0,7.37
38,6.304651902739769,3.0,2.0,1,3.0,8.33
25,11.305455877815131,3.0,4.0,0,4.0,7.36
22,5.618714548403845,4.0,3.0,0,3.0,6.19
34,6.860009139524051,1.0,3.0,1,3.0,5.65
22,6.179011270450421,4.0,3.0,1,3.0,6.44
21,5.128658902915396,3.0,2.0,0,3.0,7.12
39,7.7579529823956515,3.0,1.0,0,3.0,9.18
36,7.065649917977576,3.0,3.0,0,3.0,7.83
38,8.639849156199869,3.0,2.0,0,3.0,7.23
19,8.459040256594008,2.0,1.0,1,4.0,8.12
28,8.621273894275593,4.0,3.0,0,4.0,6.64
39,5.347233928868211,3.0,3.0,0,3.0,7.81
30,8.153729438565573,5.0,4.0,1,5.0,5.66
32,8.19748871132217,4.0,3.0,1,4.0,7.25
29,5.162086603227659,3.0,1.0,1,4.0,8.93
39,6.4264907639909685,2.0,1.0,0,3.0,7.47
38,4.378998226337857,3.0,4.0,1,4.0,8.01
39,8.205320738284511,3.0,2.0,1,4.0,7.1
28,8.197040444999153,4.0,2.0,0,3.0,7.17
24,9.57465303841304,5.0,2.0,1,5.0,9.04
22,6.5881626859341775,3.0,4.0,1,2.0,5.66
34,7.812645255814833,5.0,3.0,0,3.0,5.86
37,8.777923181845555,1.0,3.0,1,4.0,5.98
26,5.642995248601555,3.0,3.0,0,3.0,6.41
31,5.369262745628141,4.0,2.0,1,2.0,7.62
29,5.698806638062903,3.0,4.0,1,3.0,6.48
23,6.3712681572306025,2.0,2.0,1,4.0,7.53
34,5.433002159836924,4.0,3.0,0,3.0,6.4
36,5.776310122069797,4.0,3.0,1,3.0,6.21
36,8.585647304259842,3.0,3.0,1,4.0,8.71
33,6.826576063310274,3.0,1.0,1,3.0,8.18
29,7.552057072586985,5.0,2.0,1,3.0,6.41
29,6.008709781386565,3.0,3.0,0,3.0,5.51
37,5.890542227471787,3.0,3.0,1,3.0,7.79
23,7.5140006011727145,2.0,4.0,1,2.0,5.47
40,7.2269121904061295,4.0,4.0,1,3.0,6.87
21,8.400376020954525,4.0,2.0,1,4.0,6.26
23,9.342867396407186,3.0,4.0,0,5.0,5.97
28,5.755458032302471,2.0,2.0,0,5.0,7.76
18,8.550132167974805,4.0,3.0,0,4.0,7.65
40,5.056348898152307,2.0,5.0,1,5.0,5.9
32,10.73280162904591,5.0,3.0,0,5.0,7.77
28,5.584652704351008,2.0,1.0,0,4.0,7.71
36,8.243135025562168,2.0,2.0,0,3.0,6.53
35,5.0429673902596015,2.0,4.0,1,5.0,6.4
34,6.726236404935762,2.0,2.0,1,2.0,6.55
36,9.782319655876329,4.0,4.0,0,3.0,7.41
38,5.528132526425069,3.0,2.0,1,2.0,7.06
31,10.967535102195201,5.0,2.0,1,4.0,6.88
35,6.9905039252037176,4.0,2.0,1,1.0,6.49
